ID,Date,Element,Data_Value
BLM00085268,2011-03-28,TMAX,312
BR000956000,2008-03-19,TMIN,207
BR000082861,2012-06-04,TMAX,337
BLM00085244,2007-02-12,TMIN,230
BLM00085245,2013-04-29,TMAX,310
BR000082861,2013-05-28,TMIN,221
BRM00083208,2009-08-03,TMIN,162
BRM00083208,2011-06-19,TMIN,180
BLM00085247,2014-09-03,TMAX,394
BLM00085244,2015-12-06,TMAX,304
BLM00085244,2012-05-11,TMAX,304
BR000956000,2007-11-17,TMAX,338
BRM00083208,2006-08-25,TMAX,347
BLM00085247,2014-08-12,TMAX,344
BLM00085244,2006-11-16,TMIN,210
BLM00085245,2009-12-20,TMIN,220
BR000956000,2005-04-30,TMIN,215
BLM00085244,2008-04-07,TMIN,201
BLM00085207,2015-08-20,TMAX,328
BLM00085268,2010-06-20,TMAX,344
BR000956000,2009-10-23,TMIN,221
BLM00085247,2011-06-08,TMAX,324
BLM00085175,2006-08-10,TMAX,347
BRM00083208,2013-09-30,TMIN,217
BLM00085175,2005-05-24,TMAX,288
BLM00085247,2011-05-13,TMAX,330
BLM00085268,2006-04-29,TMIN,161
BR000956000,2009-07-02,TMIN,190
BLM00085207,2014-12-25,TMAX,315
BLM00085244,2007-06-30,TMAX,288
BLM00085247,2008-07-02,TMAX,330
BLM00085247,2005-02-26,TMIN,235
BR000956000,2008-03-19,TMAX,290
BLM00085268,2007-12-17,TMIN,192
BLM00085268,2007-03-01,TMAX,359
BLM00085247,2007-01-04,TMAX,345
BLM00085210,2006-03-23,TMIN,232
BR000082861,2010-09-15,TMIN,221
BLM00085268,2005-06-28,TMIN,200
BRM00083208,2011-03-05,TMIN,218
BLM00085195,2006-11-25,TMIN,217
BLM00085264,2005-04-22,TMAX,198
BLM00085244,2006-11-16,TMAX,344
BLM00085264,2008-01-14,TMIN,135
BR000082861,2012-06-04,TMIN,226
BR000956000,2014-12-27,TMIN,236
BLM00085196,2005-06-22,TMAX,233
BRM00082562,2014-05-29,TMIN,235
BLM00085264,2005-05-03,TMIN,33
BLM00085247,2013-02-19,TMAX,344
BLM00085207,2011-12-16,TMAX,337
BR000082861,2007-11-04,TMIN,246
BLM00085244,2005-09-23,TMAX,339
BR000956000,2008-03-01,TMAX,298
