ID,Date,Element,Data_Value
NZ000937470,2005-09-23,TMAX,151
NZ000937470,2005-12-19,TMAX,239
NZ000937470,2005-06-22,TMAX,104
NZ000937470,2005-10-09,TMIN,38
NZ000937470,2005-10-22,TMIN,3
NZ000937470,2005-11-28,TMIN,53
NZ000937470,2005-03-04,TMAX,236
NZ000937470,2005-08-07,TMIN,-9
NZ000937470,2005-08-05,TMIN,-39
NZ000937470,2005-04-06,TMAX,184
NZ000937470,2005-05-01,TMAX,151
NZ000937470,2005-08-05,TMAX,120
NZ000937470,2005-12-31,TMAX,246
NZ000937470,2005-08-07,TMAX,51
NZ000937470,2005-02-03,TMIN,100
NZ000937470,2005-04-15,TMIN,4
NZ000937470,2005-01-23,TMIN,75
NZ000937470,2005-08-21,TMAX,147
NZ000937470,2005-02-06,TMIN,167
NZ000937470,2005-07-06,TMAX,65
NZ000937470,2005-05-02,TMIN,-14
NZ000937470,2005-04-05,TMAX,205
NZ000937470,2005-10-14,TMIN,51
NZ000937470,2005-08-15,TMAX,118
NZ000937470,2005-03-20,TMAX,218
NZ000937470,2005-02-18,TMIN,52
NZ000937470,2005-05-02,TMAX,82
NZ000937470,2005-04-15,TMAX,177
NZ000937470,2005-12-24,TMIN,118
NZ000937470,2005-11-15,TMAX,189
NZ000937470,2005-04-30,TMIN,-1
NZ000937470,2005-07-03,TMIN,32
NZ000937470,2005-01-02,TMAX,250
NZ000937470,2005-04-21,TMAX,151
NZ000937470,2005-08-30,TMIN,17
NZ000937470,2005-09-04,TMAX,158
NZ000937470,2005-09-27,TMAX,130
NZ000937470,2005-05-14,TMIN,-21
NZ000937470,2005-03-10,TMAX,196
NZ000937470,2005-11-14,TMAX,171
NZ000937470,2005-03-08,TMAX,176
NZ000937470,2005-09-27,TMIN,50
NZ000937470,2005-01-27,TMIN,106
NZ000937470,2005-01-27,TMAX,310
NZ000937470,2005-11-13,TMAX,155
NZ000937470,2005-06-19,TMAX,126
NZ000937470,2005-01-16,TMAX,273
NZ000937470,2005-06-08,TMAX,63
NZ000937470,2005-06-19,TMIN,-43
NZ000937470,2005-09-12,TMAX,200
NZ000937470,2005-06-04,TMAX,110
NZ000937470,2005-04-18,TMIN,-24
NZ000937470,2005-01-03,TMAX,187
NZ000937470,2005-07-12,TMAX,84
NZ000937470,2005-12-22,TMAX,224
NZ000937470,2005-04-18,TMAX,162
NZ000937470,2005-11-14,TMIN,7
NZ000937470,2005-05-27,TMIN,27
NZ000937470,2005-06-18,TMIN,-77
NZ000937470,2005-03-08,TMIN,74
NZ000937470,2005-01-24,TMAX,263
NZ000937470,2005-05-27,TMAX,111
NZ000937470,2005-01-02,TMIN,94
NZ000937470,2005-04-21,TMIN,-10
NZ000937470,2005-09-12,TMIN,-3
NZ000937470,2005-11-28,TMAX,220
NZ000937470,2005-03-23,TMIN,99
NZ000937470,2005-02-11,TMAX,124
NZ000937470,2005-03-17,TMAX,217
NZ000937470,2005-12-16,TMIN,112
NZ000937470,2005-06-10,TMAX,88
NZ000937470,2005-12-14,TMIN,138
NZ000937470,2005-08-28,TMAX,111
NZ000937470,2005-04-02,TMAX,181
NZ000937470,2005-04-27,TMIN,29
NZ000937470,2005-05-20,TMAX,95
NZ000937470,2005-12-05,TMIN,110
NZ000937470,2005-04-27,TMAX,183
NZ000937470,2005-05-20,TMIN,0
NZ000937470,2005-06-23,TMAX,86
NZ000937470,2005-07-18,TMAX,36
NZ000937470,2005-07-12,TMIN,-19
NZ000937470,2005-12-12,TMAX,164
NZ000937470,2005-08-13,TMIN,11
NZ000937470,2005-05-23,TMAX,120
NZ000937470,2005-12-24,TMAX,239
NZ000937470,2005-05-21,TMIN,-11
NZ000937470,2005-08-02,TMIN,-28
NZ000937470,2005-06-18,TMAX,106
NZ000937470,2005-02-04,TMIN,107
NZ000937470,2005-05-23,TMIN,-1
NZ000937470,2005-10-07,TMAX,107
NZ000937470,2005-08-09,TMAX,67
NZ000937470,2005-05-14,TMAX,167
NZ000937470,2005-04-12,TMAX,228
NZ000937470,2005-07-09,TMIN,-28
NZ000937470,2005-06-08,TMIN,-50
NZ000937470,2005-04-12,TMIN,69
NZ000937470,2005-02-26,TMIN,126
NZ000937470,2005-06-10,TMIN,-4
NZ000937470,2005-09-01,TMAX,164
NZ000937470,2005-03-11,TMIN,30
NZ000937470,2005-08-01,TMAX,110
NZ000937470,2005-08-01,TMIN,-17
NZ000937470,2005-12-14,TMAX,251
NZ000937470,2005-11-18,TMIN,83
NZ000937470,2005-08-09,TMIN,-30
NZ000937470,2005-07-09,TMAX,95
NZ000937470,2005-10-24,TMAX,204
NZ000937470,2005-10-03,TMIN,54
NZ000937470,2005-12-12,TMIN,114
NZ000937470,2005-10-22,TMAX,154
NZ000937470,2005-03-16,TMIN,63
NZ000937470,2005-02-18,TMAX,199
NZ000937470,2005-02-12,TMAX,183
NZ000937470,2005-02-25,TMAX,223
NZ000937470,2005-02-27,TMAX,225
NZ000937470,2005-09-22,TMIN,4
NZ000937470,2005-05-25,TMAX,156
NZ000937470,2005-12-27,TMIN,104
NZ000937470,2005-06-04,TMIN,-20
NZ000937470,2005-06-30,TMAX,93
NZ000937470,2005-03-23,TMAX,199
NZ000937470,2005-02-28,TMIN,-17
NZ000937470,2005-05-07,TMAX,164
NZ000937470,2005-11-23,TMAX,166
NZ000937470,2005-02-25,TMIN,105
NZ000937470,2005-12-13,TMIN,123
NZ000937470,2005-01-23,TMAX,253
NZ000937470,2005-09-16,TMIN,25
NZ000937470,2005-07-03,TMAX,147
NZ000937470,2005-02-12,TMIN,73
NZ000937470,2005-11-19,TMIN,82
NZ000937470,2005-05-25,TMIN,13
NZ000937470,2005-06-01,TMAX,112
NZ000937470,2005-10-26,TMAX,234
NZ000937470,2005-01-07,TMIN,119
NZ000937470,2005-01-21,TMIN,128
NZ000937470,2005-07-22,TMIN,-10
NZ000937470,2005-01-11,TMAX,225
NZ000937470,2005-06-14,TMAX,24
NZ000937470,2005-05-03,TMAX,105
NZ000937470,2005-10-31,TMIN,38
NZ000937470,2005-06-30,TMIN,-6
NZ000937470,2005-06-21,TMIN,0
NZ000937470,2005-04-17,TMIN,-25
NZ000937470,2005-06-21,TMAX,142
NZ000937470,2005-11-08,TMIN,46
NZ000937470,2005-11-23,TMIN,45
NZ000937470,2005-10-12,TMIN,25
NZ000937470,2005-03-06,TMAX,234
NZ000937470,2005-12-27,TMAX,237
NZ000937470,2005-06-05,TMAX,96
NZ000937470,2005-07-18,TMIN,7
NZ000937470,2005-07-22,TMAX,96
NZ000937470,2005-07-13,TMAX,114
NZ000937470,2005-11-18,TMAX,233
NZ000937470,2005-08-13,TMAX,106
NZ000937470,2005-05-06,TMAX,184
NZ000937470,2005-03-24,TMIN,117
NZ000937470,2005-06-07,TMIN,-42
NZ000937470,2005-12-28,TMAX,241
NZ000937470,2005-06-25,TMIN,-46
NZ000937470,2005-03-17,TMIN,94
NZ000937470,2005-12-28,TMIN,71
NZ000937470,2005-08-29,TMIN,-3
NZ000937470,2005-09-16,TMAX,147
NZ000937470,2005-05-30,TMIN,-7
NZ000937470,2005-10-06,TMAX,117
NZ000937470,2005-10-27,TMAX,202
NZ000937470,2005-05-12,TMIN,-7
NZ000937470,2005-02-14,TMAX,132
NZ000937470,2005-02-02,TMIN,101
NZ000937470,2005-06-25,TMAX,38
NZ000937470,2005-03-29,TMIN,53
NZ000937470,2005-11-06,TMAX,203
NZ000937470,2005-10-07,TMIN,26
NZ000937470,2005-03-29,TMAX,98
NZ000937470,2005-11-15,TMIN,67
NZ000937470,2005-01-28,TMIN,110
NZ000937470,2005-05-12,TMAX,148
NZ000937470,2005-07-13,TMIN,19
NZ000937470,2005-04-17,TMAX,202
NZ000937470,2005-03-11,TMAX,151
NZ000937470,2005-05-30,TMAX,66
NZ000937470,2005-10-02,TMAX,149
NZ000937470,2005-05-06,TMIN,33
NZ000937470,2005-12-10,TMIN,109
NZ000937470,2005-02-28,TMAX,148
NZ000937470,2005-10-24,TMIN,23
NZ000937470,2005-12-01,TMAX,227
NZ000937470,2005-11-04,TMIN,130
NZ000937470,2005-11-13,TMIN,64
NZ000937470,2005-08-12,TMIN,-9
NZ000937470,2005-07-27,TMIN,-8
NZ000937470,2005-10-03,TMAX,169
