ID,Date,Element,Data_Value
SU000062641,2006-09-21,TMAX,390
SU000062641,2013-11-01,TMAX,325
SU000062641,2012-05-12,TMIN,230
SU000062641,2009-04-09,TMIN,224
SU000062641,2012-05-12,TMAX,386
SU000062641,2011-11-25,TMAX,295
SU000062641,2008-07-06,TMIN,265
SU000062641,2011-11-01,TMIN,250
SU000062641,2008-04-23,TMAX,372
SU000062641,2006-05-29,TMAX,417
SU000062641,2006-12-21,TMAX,278
SU000062641,2006-11-28,TMAX,300
SU000062641,2006-05-29,TMIN,280
SU000062641,2012-05-20,TMAX,382
SU000062641,2006-01-27,TMAX,316
SU000062641,2005-10-13,TMAX,347
SU000062641,2013-09-05,TMAX,382
SU000062641,2008-01-23,TMIN,190
SU000062641,2013-07-21,TMIN,290
SU000062641,2013-07-21,TMAX,440
SU000062641,2005-03-31,TMAX,320
SU000062641,2008-05-14,TMAX,388
SU000062641,2014-03-04,TMAX,334
SU000062641,2010-08-17,TMAX,477
SU000062641,2010-02-14,TMIN,236
SU000062641,2005-10-10,TMIN,254
SU000062641,2010-03-25,TMIN,213
SU000062641,2005-10-01,TMAX,374
SU000062641,2007-05-11,TMAX,366
SU000062641,2006-09-21,TMIN,295
SU000062641,2009-02-10,TMAX,314
SU000062641,2006-03-10,TMIN,196
SU000062641,2005-10-20,TMAX,343
SU000062641,2013-11-07,TMAX,390
SU000062641,2010-12-01,TMAX,330
SU000062641,2005-12-26,TMIN,206
SU000062641,2006-01-02,TMAX,296
SU000062641,2013-07-02,TMAX,422
SU000062641,2013-04-20,TMIN,215
SU000062641,2007-05-09,TMAX,390
SU000062641,2013-11-19,TMAX,312
SU000062641,2007-12-10,TMIN,230
SU000062641,2012-10-04,TMAX,386
SU000062641,2009-10-22,TMAX,358
SU000062641,2009-02-27,TMAX,300
SU000062641,2009-06-29,TMIN,270
SU000062641,2007-05-09,TMIN,210
SU000062641,2005-12-14,TMAX,316
SU000062641,2005-12-14,TMIN,229
SU000062641,2007-12-23,TMIN,180
SU000062641,2010-08-03,TMIN,354
SU000062641,2009-07-24,TMAX,462
SU000062641,2005-12-09,TMAX,305
